timestamp;dataset;config;contamination_rate;purification_method;train_limit;n_train_original;n_contaminated;n_patches_removed;n_test;seed;knn_k;percentile_threshold;img_auroc;pix_auroc;pix_aupr;n_masks_found;auroc_delta_vs_clean;recovery_rate;pix_auroc_delta_vs_clean;pix_recovery_rate;inference_time_s
2026-02-18T05:34:21.846498;mvtec_AD/pill;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;167;3;5;95;0.8909;0.9400;0.4695;141;-0.0117;;-0.0028;;6.25
2026-02-18T05:34:35.684638;mvtec_AD/pill;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;167;3;5;95;0.9026;0.9428;0.4858;141;0.0000;;0.0000;;0.01
2026-02-18T05:34:53.960067;mvtec_AD/pill;cont_30pct_none;0.3;none;10;10;3;0;167;3;5;95;0.8770;0.9439;0.4854;141;-0.0256;;0.0011;;4.73
2026-02-18T05:35:14.126729;mvtec_AD/pill;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;167;3;5;95;0.8849;0.9415;0.4722;141;-0.0177;0.3085;-0.0013;2.1862;6.52
2026-02-18T05:35:31.189680;mvtec_AD/pill;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;167;3;5;95;0.8988;0.9419;0.4833;141;-0.0038;0.8511;-0.0009;1.8886;3.40
2026-02-18T05:35:49.727590;mvtec_AD/pill;cont_0pct_none;0.0;none;10;10;0;0;167;4;5;95;0.9149;0.9419;0.4820;141;;;;;4.74
2026-02-18T05:36:10.322304;mvtec_AD/pill;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;167;4;5;95;0.9040;0.9389;0.4643;141;-0.0109;;-0.0031;;6.84
2026-02-18T05:36:24.111296;mvtec_AD/pill;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;167;4;5;95;0.9149;0.9419;0.4820;141;0.0000;;0.0000;;0.01
2026-02-18T05:36:42.670478;mvtec_AD/pill;cont_30pct_none;0.3;none;10;10;3;0;167;4;5;95;0.8999;0.9440;0.4865;141;-0.0150;;0.0021;;4.71
2026-02-18T05:37:02.589308;mvtec_AD/pill;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;167;4;5;95;0.9113;0.9410;0.4682;141;-0.0035;0.7636;-0.0009;1.4337;6.29
2026-02-18T05:37:19.938443;mvtec_AD/pill;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;167;4;5;95;0.9223;0.9388;0.4721;141;0.0074;1.4909;-0.0031;2.5289;3.35
2026-02-18T05:37:39.185300;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;0;0;160;0;5;95;0.5265;0.9889;0.4152;119;;;;;4.57
2026-02-18T05:37:58.282070;mvtec_AD/screw;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;0;5;95;0.5423;0.9842;0.1903;119;0.0158;;-0.0047;;6.31
2026-02-18T05:38:11.026014;mvtec_AD/screw;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;0;5;95;0.5265;0.9889;0.4152;119;0.0000;;0.0000;;0.01
2026-02-18T05:38:28.615864;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;3;0;160;0;5;95;0.5302;0.9825;0.2741;119;0.0037;;-0.0064;;4.65
2026-02-18T05:38:47.615807;mvtec_AD/screw;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;0;5;95;0.5294;0.9840;0.2354;119;0.0029;0.2222;-0.0049;0.2336;6.28
2026-02-18T05:39:03.699954;mvtec_AD/screw;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;0;5;95;0.5378;0.9889;0.4058;119;0.0113;-2.0556;0.0000;1.0018;3.13
2026-02-18T05:39:20.996588;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;0;0;160;1;5;95;0.7596;0.9933;0.5291;119;;;;;4.43
2026-02-18T05:39:40.209862;mvtec_AD/screw;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;1;5;95;0.7424;0.9866;0.2140;119;-0.0172;;-0.0067;;6.35
2026-02-18T05:39:52.996271;mvtec_AD/screw;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;1;5;95;0.7596;0.9933;0.5291;119;0.0000;;0.0000;;0.01
2026-02-18T05:40:10.343307;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;3;0;160;1;5;95;0.6046;0.9909;0.5002;119;-0.1549;;-0.0024;;4.43
2026-02-18T05:40:30.116258;mvtec_AD/screw;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;1;5;95;0.5784;0.9859;0.2567;119;-0.1812;-0.1693;-0.0074;-2.0713;6.62
2026-02-18T05:40:45.965886;mvtec_AD/screw;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;1;5;95;0.5899;0.9900;0.4573;119;-0.1697;-0.0952;-0.0033;-0.3652;3.14
2026-02-18T05:41:04.096774;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;0;0;160;2;5;95;0.5854;0.9929;0.5004;119;;;;;4.59
2026-02-18T05:41:23.177899;mvtec_AD/screw;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;2;5;95;0.5604;0.9881;0.2828;119;-0.0250;;-0.0048;;6.14
2026-02-18T05:41:36.401389;mvtec_AD/screw;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;2;5;95;0.5854;0.9929;0.5004;119;0.0000;;0.0000;;0.01
2026-02-18T05:41:53.890200;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;3;0;160;2;5;95;0.5706;0.9876;0.4170;119;-0.0148;;-0.0053;;4.48
2026-02-18T05:42:13.420296;mvtec_AD/screw;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;2;5;95;0.5964;0.9872;0.2760;119;0.0111;1.7500;-0.0057;-0.0830;6.43
2026-02-18T05:42:29.678715;mvtec_AD/screw;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;2;5;95;0.5349;0.9901;0.4293;119;-0.0504;-2.4167;-0.0028;0.4609;3.33
2026-02-18T05:42:47.318277;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;0;0;160;3;5;95;0.6835;0.9929;0.5168;119;;;;;4.52
2026-02-18T05:43:06.946595;mvtec_AD/screw;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;3;5;95;0.6214;0.9875;0.2850;119;-0.0621;;-0.0054;;6.54
2026-02-18T05:43:20.156366;mvtec_AD/screw;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;3;5;95;0.6835;0.9929;0.5168;119;0.0000;;0.0000;;0.01
2026-02-18T05:43:37.459874;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;3;0;160;3;5;95;0.5884;0.9854;0.4321;119;-0.0951;;-0.0075;;4.50
2026-02-18T05:43:56.290194;mvtec_AD/screw;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;3;5;95;0.5464;0.9866;0.2795;119;-0.1371;-0.4418;-0.0063;0.1580;6.11
2026-02-18T05:44:12.183556;mvtec_AD/screw;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;3;5;95;0.6278;0.9910;0.4794;119;-0.0557;0.4138;-0.0019;0.7517;3.15
2026-02-18T05:44:29.626520;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;0;0;160;4;5;95;0.6192;0.9912;0.5147;119;;;;;4.50
2026-02-18T05:44:48.271602;mvtec_AD/screw;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;4;5;95;0.5610;0.9858;0.2526;119;-0.0582;;-0.0055;;6.03
2026-02-18T05:45:01.028630;mvtec_AD/screw;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;4;5;95;0.6192;0.9912;0.5147;119;0.0000;;0.0000;;0.01
2026-02-18T05:45:18.230084;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;3;0;160;4;5;95;0.6112;0.9894;0.4545;119;-0.0080;;-0.0019;;4.44
2026-02-18T05:45:37.254792;mvtec_AD/screw;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;4;5;95;0.6132;0.9879;0.3082;119;-0.0059;0.2564;-0.0033;-0.7540;6.20
2026-02-18T05:45:53.012663;mvtec_AD/screw;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;4;5;95;0.5901;0.9906;0.4799;119;-0.0291;-2.6410;-0.0006;0.6904;3.13
2026-02-18T05:46:06.475415;mvtec_AD/tile;cont_0pct_none;0.0;none;10;10;0;0;117;0;5;95;1.0000;0.9762;0.7188;84;;;;;3.30
2026-02-18T05:46:20.920587;mvtec_AD/tile;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;117;0;5;95;1.0000;0.9760;0.7179;84;0.0000;;-0.0002;;5.29
2026-02-18T05:46:29.959631;mvtec_AD/tile;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;117;0;5;95;1.0000;0.9762;0.7188;84;0.0000;;0.0000;;0.01
2026-02-18T05:46:42.451643;mvtec_AD/tile;cont_30pct_none;0.3;none;10;10;3;0;117;0;5;95;0.9639;0.9601;0.6894;84;-0.0361;;-0.0161;;3.25
2026-02-18T05:46:56.600154;mvtec_AD/tile;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;117;0;5;95;1.0000;0.9786;0.7464;84;0.0000;1.0000;0.0025;1.1523;5.15
2026-02-18T05:47:07.990296;mvtec_AD/tile;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;117;0;5;95;1.0000;0.9755;0.7163;84;0.0000;1.0000;-0.0006;0.9607;2.29
2026-02-18T05:47:20.332862;mvtec_AD/tile;cont_0pct_none;0.0;none;10;10;0;0;117;1;5;95;1.0000;0.9765;0.7183;84;;;;;3.24
2026-02-18T05:47:34.254361;mvtec_AD/tile;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;117;1;5;95;1.0000;0.9764;0.7188;84;0.0000;;-0.0001;;4.99
2026-02-18T05:47:43.386816;mvtec_AD/tile;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;117;1;5;95;1.0000;0.9765;0.7183;84;0.0000;;0.0000;;0.01
2026-02-18T05:47:55.696128;mvtec_AD/tile;cont_30pct_none;0.3;none;10;10;3;0;117;1;5;95;0.9643;0.9368;0.6195;84;-0.0357;;-0.0397;;3.22
2026-02-18T05:48:09.969324;mvtec_AD/tile;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;117;1;5;95;1.0000;0.9674;0.7141;84;0.0000;1.0000;-0.0091;0.7700;5.23
2026-02-18T05:48:21.365084;mvtec_AD/tile;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;117;1;5;95;1.0000;0.9762;0.7185;84;0.0000;1.0000;-0.0003;0.9925;2.30
2026-02-18T05:48:33.716950;mvtec_AD/tile;cont_0pct_none;0.0;none;10;10;0;0;117;2;5;95;1.0000;0.9763;0.7202;84;;;;;3.26
2026-02-18T05:48:47.971179;mvtec_AD/tile;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;117;2;5;95;1.0000;0.9762;0.7200;84;0.0000;;-0.0002;;5.27
2026-02-18T05:48:57.217740;mvtec_AD/tile;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;117;2;5;95;1.0000;0.9763;0.7202;84;0.0000;;0.0000;;0.01
2026-02-18T05:49:09.451134;mvtec_AD/tile;cont_30pct_none;0.3;none;10;10;3;0;117;2;5;95;0.9643;0.9561;0.6304;84;-0.0357;;-0.0202;;3.22
2026-02-18T05:49:24.181177;mvtec_AD/tile;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;117;2;5;95;1.0000;0.9793;0.7433;84;0.0000;1.0000;0.0029;1.1442;5.43
2026-02-18T05:49:35.665567;mvtec_AD/tile;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;117;2;5;95;1.0000;0.9759;0.7184;84;0.0000;1.0000;-0.0004;0.9779;2.28
2026-02-18T05:49:47.986922;mvtec_AD/tile;cont_0pct_none;0.0;none;10;10;0;0;117;3;5;95;1.0000;0.9762;0.7170;84;;;;;3.25
2026-02-18T05:50:02.063941;mvtec_AD/tile;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;117;3;5;95;1.0000;0.9761;0.7182;84;0.0000;;-0.0001;;5.01
2026-02-18T05:50:11.195854;mvtec_AD/tile;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;117;3;5;95;1.0000;0.9762;0.7170;84;0.0000;;0.0000;;0.01
2026-02-18T05:50:23.432683;mvtec_AD/tile;cont_30pct_none;0.3;none;10;10;3;0;117;3;5;95;0.9643;0.9648;0.6601;84;-0.0357;;-0.0115;;3.23
2026-02-18T05:50:37.785336;mvtec_AD/tile;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;117;3;5;95;1.0000;0.9801;0.7482;84;0.0000;1.0000;0.0039;1.3388;5.36
2026-02-18T05:50:49.034115;mvtec_AD/tile;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;117;3;5;95;1.0000;0.9759;0.7183;84;0.0000;1.0000;-0.0003;0.9730;2.29
2026-02-18T05:51:01.454171;mvtec_AD/tile;cont_0pct_none;0.0;none;10;10;0;0;117;4;5;95;1.0000;0.9764;0.7206;84;;;;;3.26
2026-02-18T05:51:15.689010;mvtec_AD/tile;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;117;4;5;95;1.0000;0.9763;0.7209;84;0.0000;;-0.0001;;5.16
2026-02-18T05:51:24.711541;mvtec_AD/tile;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;117;4;5;95;1.0000;0.9764;0.7206;84;0.0000;;0.0000;;0.01
2026-02-18T05:51:37.036056;mvtec_AD/tile;cont_30pct_none;0.3;none;10;10;3;0;117;4;5;95;0.9643;0.9420;0.6761;84;-0.0357;;-0.0344;;3.30
2026-02-18T05:51:51.225853;mvtec_AD/tile;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;117;4;5;95;1.0000;0.9707;0.7184;84;0.0000;1.0000;-0.0057;0.8355;5.17
2026-02-18T05:52:02.480689;mvtec_AD/tile;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;117;4;5;95;1.0000;0.9761;0.7203;84;0.0000;1.0000;-0.0003;0.9919;2.27
2026-02-18T05:52:07.491218;mvtec_AD/toothbrush;cont_0pct_none;0.0;none;10;10;0;0;42;0;5;95;0.9389;0.9927;0.6078;30;;;;;1.22
2026-02-18T05:52:13.655187;mvtec_AD/toothbrush;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;42;0;5;95;0.9278;0.9914;0.5714;30;-0.0111;;-0.0013;;2.90
2026-02-18T05:52:16.977086;mvtec_AD/toothbrush;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;42;0;5;95;0.9389;0.9927;0.6078;30;0.0000;;0.0000;;0.01
2026-02-18T05:52:21.389970;mvtec_AD/toothbrush;cont_30pct_none;0.3;none;10;10;3;0;42;0;5;95;0.8444;0.9751;0.5164;30;-0.0944;;-0.0177;;1.13
2026-02-18T05:52:27.678933;mvtec_AD/toothbrush;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;42;0;5;95;0.8917;0.9915;0.5834;30;-0.0472;0.5000;-0.0013;0.9289;3.01
2026-02-18T05:52:31.841184;mvtec_AD/toothbrush;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;42;0;5;95;0.9222;0.9921;0.5956;30;-0.0167;0.8235;-0.0006;0.9639;0.85
2026-02-18T05:52:36.338938;mvtec_AD/toothbrush;cont_0pct_none;0.0;none;10;10;0;0;42;1;5;95;0.8944;0.9922;0.5948;30;;;;;1.14
2026-02-18T05:52:42.612096;mvtec_AD/toothbrush;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;42;1;5;95;0.8639;0.9901;0.5449;30;-0.0306;;-0.0021;;2.94
2026-02-18T05:52:45.869992;mvtec_AD/toothbrush;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;42;1;5;95;0.8944;0.9922;0.5948;30;0.0000;;0.0000;;0.01
2026-02-18T05:52:50.380427;mvtec_AD/toothbrush;cont_30pct_none;0.3;none;10;10;3;0;42;1;5;95;0.8167;0.9903;0.6254;30;-0.0778;;-0.0018;;1.25
2026-02-18T05:52:56.589408;mvtec_AD/toothbrush;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;42;1;5;95;0.9194;0.9916;0.5700;30;0.0250;1.3214;-0.0006;0.6798;2.91
2026-02-18T05:53:00.673128;mvtec_AD/toothbrush;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;42;1;5;95;0.9083;0.9926;0.6018;30;0.0139;1.1786;0.0004;1.2373;0.82
2026-02-18T05:53:05.235527;mvtec_AD/toothbrush;cont_0pct_none;0.0;none;10;10;0;0;42;2;5;95;0.9056;0.9925;0.6059;30;;;;;1.26
2026-02-18T05:53:11.464039;mvtec_AD/toothbrush;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;42;2;5;95;0.8500;0.9906;0.5614;30;-0.0556;;-0.0019;;2.97
2026-02-18T05:53:14.790671;mvtec_AD/toothbrush;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;42;2;5;95;0.9056;0.9925;0.6059;30;0.0000;;0.0000;;0.01
2026-02-18T05:53:19.322198;mvtec_AD/toothbrush;cont_30pct_none;0.3;none;10;10;3;0;42;2;5;95;0.8194;0.9871;0.6097;30;-0.0861;;-0.0054;;1.19
2026-02-18T05:53:25.708954;mvtec_AD/toothbrush;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;42;2;5;95;0.8944;0.9920;0.6010;30;-0.0111;0.8710;-0.0005;0.9041;2.96
2026-02-18T05:53:29.926072;mvtec_AD/toothbrush;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;42;2;5;95;0.9083;0.9924;0.6072;30;0.0028;1.0323;-0.0001;0.9823;0.87
2026-02-18T05:53:34.419451;mvtec_AD/toothbrush;cont_0pct_none;0.0;none;10;10;0;0;42;3;5;95;0.9639;0.9934;0.6298;30;;;;;1.16
2026-02-18T05:53:40.679459;mvtec_AD/toothbrush;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;42;3;5;95;0.9639;0.9922;0.5820;30;0.0000;;-0.0012;;2.94
2026-02-18T05:53:43.938280;mvtec_AD/toothbrush;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;42;3;5;95;0.9639;0.9934;0.6298;30;0.0000;;0.0000;;0.01
2026-02-18T05:53:48.425781;mvtec_AD/toothbrush;cont_30pct_none;0.3;none;10;10;3;0;42;3;5;95;0.8444;0.9457;0.4632;30;-0.1194;;-0.0477;;1.17
2026-02-18T05:53:54.730340;mvtec_AD/toothbrush;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;42;3;5;95;0.9389;0.9877;0.5667;30;-0.0250;0.7907;-0.0057;0.8803;2.98
2026-02-18T05:53:58.902755;mvtec_AD/toothbrush;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;42;3;5;95;0.9389;0.9933;0.6326;30;-0.0250;0.7907;-0.0001;0.9978;0.87
2026-02-18T05:54:03.451725;mvtec_AD/toothbrush;cont_0pct_none;0.0;none;10;10;0;0;42;4;5;95;0.9611;0.9925;0.6004;30;;;;;1.23
2026-02-18T05:54:09.700595;mvtec_AD/toothbrush;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;42;4;5;95;0.9472;0.9910;0.5518;30;-0.0139;;-0.0015;;2.92
2026-02-18T05:54:12.859841;mvtec_AD/toothbrush;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;42;4;5;95;0.9611;0.9925;0.6004;30;0.0000;;0.0000;;0.01
2026-02-18T05:54:17.308820;mvtec_AD/toothbrush;cont_30pct_none;0.3;none;10;10;3;0;42;4;5;95;0.8583;0.9915;0.6296;30;-0.1028;;-0.0010;;1.17
2026-02-18T05:54:23.615236;mvtec_AD/toothbrush;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;42;4;5;95;0.9472;0.9915;0.5647;30;-0.0139;0.8649;-0.0010;-0.0098;3.05
2026-02-18T05:54:27.779451;mvtec_AD/toothbrush;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;42;4;5;95;0.9556;0.9924;0.6001;30;-0.0056;0.9459;-0.0001;0.8850;0.82
2026-02-18T05:54:39.303358;mvtec_AD/transistor;cont_0pct_none;0.0;none;10;10;0;0;100;0;5;95;0.8950;0.9165;0.4749;40;;;;;2.81
2026-02-18T05:54:52.044295;mvtec_AD/transistor;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;100;0;5;95;0.8988;0.9110;0.4177;40;0.0037;;-0.0055;;4.76
2026-02-18T05:54:59.969578;mvtec_AD/transistor;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;100;0;5;95;0.8950;0.9165;0.4749;40;0.0000;;0.0000;;0.01
2026-02-18T05:55:10.821934;mvtec_AD/transistor;cont_30pct_none;0.3;none;10;10;3;0;100;0;5;95;0.8179;0.7806;0.2851;40;-0.0771;;-0.1359;;2.87
2026-02-18T05:55:23.549879;mvtec_AD/transistor;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;100;0;5;95;0.8792;0.8032;0.2869;40;-0.0158;0.7946;-0.1134;0.1659;4.81
2026-02-18T05:55:33.585348;mvtec_AD/transistor;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;100;0;5;95;0.8950;0.9073;0.4586;40;-0.0000;1.0000;-0.0092;0.9322;2.05
2026-02-18T05:55:44.254753;mvtec_AD/transistor;cont_0pct_none;0.0;none;10;10;0;0;100;1;5;95;0.9250;0.9012;0.4552;40;;;;;2.84
2026-02-18T05:55:56.925667;mvtec_AD/transistor;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;100;1;5;95;0.9113;0.8935;0.3397;40;-0.0137;;-0.0077;;4.85
2026-02-18T05:56:05.018177;mvtec_AD/transistor;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;100;1;5;95;0.9250;0.9012;0.4552;40;0.0000;;0.0000;;0.01
2026-02-18T05:56:15.946847;mvtec_AD/transistor;cont_30pct_none;0.3;none;10;10;3;0;100;1;5;95;0.8642;0.9040;0.4618;40;-0.0608;;0.0029;;2.87
2026-02-18T05:56:28.547111;mvtec_AD/transistor;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;100;1;5;95;0.8800;0.8970;0.3497;40;-0.0450;0.2603;-0.0041;2.4341;4.79
2026-02-18T05:56:38.567780;mvtec_AD/transistor;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;100;1;5;95;0.9183;0.8884;0.4328;40;-0.0067;0.8904;-0.0127;5.4265;2.01
2026-02-18T05:56:49.382851;mvtec_AD/transistor;cont_0pct_none;0.0;none;10;10;0;0;100;2;5;95;0.9325;0.9055;0.4631;40;;;;;2.82
2026-02-18T05:57:02.002531;mvtec_AD/transistor;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;100;2;5;95;0.9075;0.8996;0.3668;40;-0.0250;;-0.0059;;4.78
2026-02-18T05:57:09.953096;mvtec_AD/transistor;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;100;2;5;95;0.9325;0.9055;0.4631;40;0.0000;;0.0000;;0.01
2026-02-18T05:57:20.716747;mvtec_AD/transistor;cont_30pct_none;0.3;none;10;10;3;0;100;2;5;95;0.8612;0.7865;0.3371;40;-0.0713;;-0.1190;;2.76
2026-02-18T05:57:33.218542;mvtec_AD/transistor;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;100;2;5;95;0.9100;0.8015;0.2818;40;-0.0225;0.6842;-0.1039;0.1267;4.71
2026-02-18T05:57:43.235917;mvtec_AD/transistor;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;100;2;5;95;0.9363;0.9045;0.4553;40;0.0037;1.0526;-0.0010;0.9918;1.99
2026-02-18T05:57:53.995535;mvtec_AD/transistor;cont_0pct_none;0.0;none;10;10;0;0;100;3;5;95;0.8979;0.9180;0.4814;40;;;;;2.75
2026-02-18T05:58:06.677932;mvtec_AD/transistor;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;100;3;5;95;0.8529;0.9112;0.3721;40;-0.0450;;-0.0068;;4.86
2026-02-18T05:58:14.617084;mvtec_AD/transistor;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;100;3;5;95;0.8979;0.9180;0.4814;40;0.0000;;0.0000;;0.01
2026-02-18T05:58:25.370313;mvtec_AD/transistor;cont_30pct_none;0.3;none;10;10;3;0;100;3;5;95;0.8444;0.9129;0.4803;40;-0.0535;;-0.0051;;2.81
2026-02-18T05:58:37.859940;mvtec_AD/transistor;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;100;3;5;95;0.8225;0.9061;0.3704;40;-0.0754;-0.4086;-0.0119;-1.3326;4.55
2026-02-18T05:58:47.712242;mvtec_AD/transistor;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;100;3;5;95;0.8950;0.9067;0.4613;40;-0.0029;0.9455;-0.0113;-1.2140;1.94
2026-02-18T05:58:58.534554;mvtec_AD/transistor;cont_0pct_none;0.0;none;10;10;0;0;100;4;5;95;0.8950;0.9063;0.4648;40;;;;;2.78
2026-02-18T05:59:11.157151;mvtec_AD/transistor;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;100;4;5;95;0.9050;0.9012;0.3678;40;0.0100;;-0.0050;;4.81
2026-02-18T05:59:19.131791;mvtec_AD/transistor;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;100;4;5;95;0.8950;0.9063;0.4648;40;0.0000;;0.0000;;0.01
2026-02-18T05:59:29.796032;mvtec_AD/transistor;cont_30pct_none;0.3;none;10;10;3;0;100;4;5;95;0.8421;0.9073;0.4656;40;-0.0529;;0.0011;;2.78
2026-02-18T05:59:42.282460;mvtec_AD/transistor;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;100;4;5;95;0.8533;0.9027;0.3728;40;-0.0417;0.2126;-0.0035;4.3696;4.72
2026-02-18T05:59:52.184510;mvtec_AD/transistor;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;100;4;5;95;0.9075;0.8942;0.4430;40;0.0125;1.2362;-0.0121;12.4616;1.97
2026-02-18T06:00:01.819319;mvtec_AD/wood;cont_0pct_none;0.0;none;10;10;0;0;79;0;5;95;0.8851;0.9637;0.6661;60;;;;;2.21
