timestamp;dataset;setup;detector;auditor;method;contamination_rate;seed;train_limit;n_train;n_contaminated;n_removed;n_cont_removed;top1_cont;top2_cont;top3_cont;img_auroc;img_aupr;tpr_fpr1;tpr_fpr5;elapsed_s
2026-07-22T00:06:21;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;0;10;10;3;3;3;1;2;3;0.9536;0.955625;0.54;0.82;6.39
2026-07-22T00:06:26;VisA/chewinggum;B;dino;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.9556;0.957045;0.56;0.8;4.56
2026-07-22T00:06:32;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;0;10;10;3;1;1;;;;0.95;0.951779;0.54;0.78;5.7
2026-07-22T00:06:37;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;0;10;10;3;2;2;;;;0.9524;0.953577;0.56;0.78;5.12
2026-07-22T00:06:42;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;0;10;10;3;2;1;;;;0.9492;0.951228;0.54;0.78;5.01
2026-07-22T00:06:49;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;1;10;10;0;1;0;0;0;0;0.9712;0.970313;0.6;0.82;5.83
2026-07-22T00:06:55;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;1;10;10;0;1;0;0;0;0;0.97;0.969004;0.6;0.82;6.44
2026-07-22T00:07:03;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;1;2;3;0.9572;0.956803;0.58;0.78;6.53
2026-07-22T00:07:09;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;1;10;10;3;0;0;1;2;3;0.9572;0.956803;0.58;0.78;6.36
2026-07-22T00:07:14;VisA/chewinggum;B;dino;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.9624;0.962441;0.58;0.78;4.56
2026-07-22T00:07:20;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;1;10;10;3;0;0;;;;0.9572;0.956803;0.58;0.78;6.44
2026-07-22T00:07:25;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;1;10;10;3;2;0;;;;0.9488;0.951738;0.6;0.76;5.18
2026-07-22T00:07:31;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;1;10;10;3;1;0;;;;0.9524;0.953589;0.6;0.78;5.6
2026-07-22T00:07:38;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;2;10;10;0;0;0;0;0;0;0.9504;0.950735;0.46;0.82;6.17
2026-07-22T00:07:45;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;2;10;10;0;0;0;0;0;0;0.9504;0.950735;0.46;0.82;6.28
2026-07-22T00:07:52;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;0;0;1;2;3;0.9496;0.947025;0.42;0.8;6.62
2026-07-22T00:07:59;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;2;10;10;3;0;0;1;2;3;0.9496;0.947025;0.42;0.8;6.61
2026-07-22T00:08:03;VisA/chewinggum;B;dino;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.9564;0.954783;0.48;0.88;4.57
2026-07-22T00:08:10;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;2;10;10;3;0;0;;;;0.9496;0.947025;0.42;0.8;6.4
2026-07-22T00:08:16;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;2;10;10;3;0;0;;;;0.9496;0.947025;0.42;0.8;6.38
2026-07-22T00:08:21;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;2;10;10;3;2;1;;;;0.9472;0.946413;0.46;0.78;5.2
2026-07-22T00:08:29;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;3;10;10;0;0;0;0;0;0;0.9676;0.964929;0.54;0.74;6.42
2026-07-22T00:08:36;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;3;10;10;0;0;0;0;0;0;0.9676;0.964929;0.54;0.74;6.57
2026-07-22T00:08:42;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;1;2;3;0.9684;0.965676;0.56;0.78;5.71
2026-07-22T00:08:49;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;3;10;10;3;1;1;1;2;3;0.9688;0.966754;0.56;0.8;6.4
2026-07-22T00:08:53;VisA/chewinggum;B;dino;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.9656;0.962942;0.56;0.74;4.64
2026-07-22T00:08:58;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;3;10;10;3;3;2;;;;0.96;0.957643;0.54;0.72;4.48
2026-07-22T00:09:02;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;3;10;10;3;3;2;;;;0.96;0.957643;0.54;0.72;4.51
2026-07-22T00:09:07;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;3;10;10;3;3;2;;;;0.96;0.957643;0.54;0.72;4.57
2026-07-22T00:09:14;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;4;10;10;0;1;0;0;0;0;0.9464;0.956305;0.6;0.86;5.75
2026-07-22T00:09:20;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;4;10;10;0;1;0;0;0;0;0.9436;0.954731;0.64;0.86;6.38
2026-07-22T00:09:27;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;1;1;1;2;3;0.9364;0.946659;0.56;0.86;5.89
2026-07-22T00:09:33;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;4;10;10;3;1;1;1;2;3;0.93;0.943847;0.56;0.84;6.38
2026-07-22T00:09:38;VisA/chewinggum;B;dino;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.9436;0.953818;0.6;0.84;4.5
2026-07-22T00:09:42;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;4;10;10;3;4;3;;;;0.9432;0.952113;0.56;0.82;3.92
2026-07-22T00:09:46;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;4;10;10;3;4;3;;;;0.9432;0.952113;0.56;0.82;4.0
2026-07-22T00:09:53;VisA/chewinggum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;4;10;10;3;0;0;;;;0.9232;0.937064;0.56;0.82;6.57
2026-07-22T00:09:54;VisA/chewinggum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;3;3;;;;0.9648;0.969518;0.72;0.88;0.6
2026-07-22T00:09:55;VisA/chewinggum;B;clip;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.9648;0.969518;0.72;0.88;0.54
2026-07-22T00:09:55;VisA/chewinggum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;;;;0.96;0.970256;0.82;0.88;0.78
2026-07-22T00:09:56;VisA/chewinggum;B;clip;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.9756;0.978796;0.86;0.88;0.52
2026-07-22T00:09:57;VisA/chewinggum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;0;0;;;;0.9664;0.970423;0.76;0.82;0.86
2026-07-22T00:09:57;VisA/chewinggum;B;clip;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.9716;0.975994;0.76;0.9;0.6
2026-07-22T00:09:58;VisA/chewinggum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;;;;0.964;0.965904;0.62;0.8;0.68
2026-07-22T00:09:59;VisA/chewinggum;B;clip;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.9604;0.962173;0.64;0.78;0.59
2026-07-22T00:09:59;VisA/chewinggum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;1;1;;;;0.9584;0.965774;0.72;0.88;0.62
2026-07-22T00:10:00;VisA/chewinggum;B;clip;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.9716;0.974749;0.8;0.88;0.56
2026-07-22T00:10:11;VisA/chewinggum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;3;3;;;;0.9492;0.951426;0.52;0.72;7.52
2026-07-22T00:10:19;VisA/chewinggum;B;dinov2;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.9492;0.951426;0.52;0.72;7.78
2026-07-22T00:10:29;VisA/chewinggum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;;;;0.9392;0.944533;0.6;0.7;10.69
2026-07-22T00:10:37;VisA/chewinggum;B;dinov2;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.9428;0.951273;0.68;0.74;7.81
2026-07-22T00:10:48;VisA/chewinggum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;0;0;;;;0.9284;0.918215;0.38;0.52;10.73
2026-07-22T00:10:56;VisA/chewinggum;B;dinov2;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.9488;0.945768;0.5;0.68;7.8
2026-07-22T00:11:06;VisA/chewinggum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;;;;0.9484;0.945748;0.52;0.68;10.17
2026-07-22T00:11:14;VisA/chewinggum;B;dinov2;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.9544;0.951606;0.54;0.66;7.73
2026-07-22T00:11:24;VisA/chewinggum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;1;1;;;;0.9184;0.918554;0.38;0.68;9.87
2026-07-22T00:11:31;VisA/chewinggum;B;dinov2;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.9304;0.940921;0.58;0.74;7.55
2026-07-22T00:11:46;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;0;10;10;0;2;0;0;0;0;0.866;0.890032;0.54;0.56;5.57
2026-07-22T00:11:52;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;0;10;10;0;2;0;0;0;0;0.8848;0.902906;0.52;0.62;6.39
2026-07-22T00:11:59;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;2;2;1;2;3;0.8456;0.878774;0.52;0.58;5.57
2026-07-22T00:12:06;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;0;10;10;3;2;2;1;2;3;0.8592;0.888255;0.58;0.62;6.68
2026-07-22T00:12:10;VisA/fryum;B;dino;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.8396;0.87416;0.52;0.6;4.79
2026-07-22T00:12:16;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;0;10;10;3;2;0;;;;0.8536;0.881982;0.54;0.58;5.34
2026-07-22T00:12:21;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;0;10;10;3;2;0;;;;0.8536;0.881982;0.54;0.58;5.29
2026-07-22T00:12:27;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;0;10;10;3;2;0;;;;0.8536;0.881982;0.54;0.58;5.51
2026-07-22T00:12:35;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;1;10;10;0;0;0;0;0;0;0.8776;0.909405;0.52;0.74;6.78
2026-07-22T00:12:41;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;1;10;10;0;0;0;0;0;0;0.8776;0.909405;0.52;0.74;6.71
2026-07-22T00:12:48;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;2;2;1;2;3;0.8728;0.906106;0.54;0.68;5.4
2026-07-22T00:12:55;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;1;10;10;3;2;2;1;2;3;0.87;0.902112;0.5;0.66;6.87
2026-07-22T00:12:59;VisA/fryum;B;dino;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.8836;0.91501;0.6;0.7;4.89
2026-07-22T00:13:05;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;1;10;10;3;2;1;;;;0.872;0.900438;0.5;0.7;5.27
2026-07-22T00:13:10;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;1;10;10;3;2;1;;;;0.872;0.900438;0.5;0.7;5.25
2026-07-22T00:13:15;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;1;10;10;3;2;1;;;;0.872;0.900438;0.5;0.7;5.17
2026-07-22T00:13:22;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;2;10;10;0;2;0;0;0;0;0.8232;0.85582;0.4;0.56;5.21
2026-07-22T00:13:28;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;2;10;10;0;2;0;0;0;0;0.8508;0.885108;0.46;0.66;6.37
2026-07-22T00:13:34;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;3;3;1;2;3;0.81;0.854241;0.46;0.56;4.67
2026-07-22T00:13:40;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;2;10;10;3;3;3;1;2;3;0.8468;0.884823;0.48;0.66;6.51
2026-07-22T00:13:45;VisA/fryum;B;dino;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.81;0.854241;0.46;0.56;4.59
2026-07-22T00:13:50;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;2;10;10;3;2;1;;;;0.7968;0.84863;0.42;0.54;4.98
2026-07-22T00:13:55;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;2;10;10;3;2;1;;;;0.7968;0.84863;0.42;0.54;5.25
2026-07-22T00:14:01;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;2;10;10;3;2;1;;;;0.7976;0.849284;0.5;0.54;5.12
2026-07-22T00:14:08;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;3;10;10;0;1;0;0;0;0;0.8668;0.896025;0.48;0.54;5.84
2026-07-22T00:14:14;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;3;10;10;0;1;0;0;0;0;0.8632;0.889853;0.48;0.56;6.32
2026-07-22T00:14:21;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;1;2;3;0.8608;0.88838;0.44;0.58;5.7
2026-07-22T00:14:28;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;3;10;10;3;1;1;1;2;3;0.866;0.893141;0.44;0.62;6.44
2026-07-22T00:14:32;VisA/fryum;B;dino;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.8628;0.889805;0.44;0.58;4.57
2026-07-22T00:14:38;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;3;10;10;3;1;0;;;;0.8516;0.882854;0.5;0.56;5.88
2026-07-22T00:14:44;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;3;10;10;3;2;1;;;;0.8492;0.879923;0.44;0.54;5.27
2026-07-22T00:14:48;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;3;10;10;3;3;2;;;;0.8528;0.88409;0.46;0.56;4.63
2026-07-22T00:14:55;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;4;10;10;0;1;0;0;0;0;0.8576;0.890721;0.52;0.62;5.73
2026-07-22T00:15:01;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;4;10;10;0;1;0;0;0;0;0.8616;0.89288;0.52;0.62;6.58
2026-07-22T00:15:08;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;1;1;1;2;3;0.8492;0.887606;0.54;0.58;5.81
2026-07-22T00:15:15;VisA/fryum;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;4;10;10;3;1;1;1;2;3;0.85;0.886432;0.56;0.58;6.67
2026-07-22T00:15:20;VisA/fryum;B;dino;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.8588;0.890366;0.44;0.7;4.59
2026-07-22T00:15:26;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_knn;0.3;4;10;10;3;0;0;;;;0.8512;0.88836;0.56;0.58;6.5
2026-07-22T00:15:33;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_lof;0.3;4;10;10;3;0;0;;;;0.8512;0.88836;0.56;0.58;6.5
2026-07-22T00:15:39;VisA/fryum;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;4;10;10;3;0;0;;;;0.8512;0.88836;0.56;0.58;6.58
2026-07-22T00:15:41;VisA/fryum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;2;2;;;;0.9208;0.940806;0.66;0.82;0.61
2026-07-22T00:15:42;VisA/fryum;B;clip;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.9232;0.943166;0.68;0.82;0.59
2026-07-22T00:15:42;VisA/fryum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;2;2;;;;0.8812;0.902481;0.46;0.68;0.67
2026-07-22T00:15:43;VisA/fryum;B;clip;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.8864;0.90679;0.46;0.7;0.57
2026-07-22T00:15:43;VisA/fryum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;3;3;;;;0.9204;0.933639;0.52;0.76;0.61
2026-07-22T00:15:44;VisA/fryum;B;clip;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.9204;0.933639;0.52;0.76;0.54
2026-07-22T00:15:45;VisA/fryum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;;;;0.9104;0.9301;0.58;0.7;0.7
2026-07-22T00:15:45;VisA/fryum;B;clip;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.9268;0.944603;0.6;0.8;0.53
2026-07-22T00:15:46;VisA/fryum;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;1;1;;;;0.8488;0.895877;0.56;0.68;0.78
2026-07-22T00:15:47;VisA/fryum;B;clip;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.8584;0.901313;0.62;0.7;0.52
2026-07-22T00:15:59;VisA/fryum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;2;2;;;;0.8308;0.864036;0.46;0.48;8.65
2026-07-22T00:16:07;VisA/fryum;B;dinov2;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.8412;0.872699;0.48;0.56;7.96
2026-07-22T00:16:16;VisA/fryum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;2;2;;;;0.7968;0.819055;0.18;0.46;8.76
2026-07-22T00:16:23;VisA/fryum;B;dinov2;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.8292;0.838008;0.2;0.52;7.54
2026-07-22T00:16:31;VisA/fryum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;3;3;;;;0.818;0.812984;0.18;0.4;7.79
2026-07-22T00:16:38;VisA/fryum;B;dinov2;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.818;0.812984;0.18;0.4;7.54
2026-07-22T00:16:48;VisA/fryum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;;;;0.8184;0.831807;0.26;0.4;9.71
2026-07-22T00:16:56;VisA/fryum;B;dinov2;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.8472;0.85568;0.28;0.42;7.85
2026-07-22T00:17:06;VisA/fryum;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;1;1;;;;0.8368;0.837697;0.18;0.5;9.86
2026-07-22T00:17:14;VisA/fryum;B;dinov2;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.8584;0.85223;0.22;0.5;7.7
2026-07-22T00:17:34;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;0;10;10;0;0;0;0;0;0;0.7086;0.611181;0.18;0.3;9.75
2026-07-22T00:17:44;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;0;10;10;0;0;0;0;0;0;0.7086;0.611181;0.18;0.3;10.04
2026-07-22T00:17:54;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;1;1;1;2;3;0.6754;0.564093;0.16;0.22;8.68
2026-07-22T00:18:04;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;0;10;10;3;1;1;1;2;3;0.6928;0.580148;0.16;0.2;9.86
2026-07-22T00:18:11;VisA/macaroni1;B;dino;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.7014;0.605333;0.16;0.32;7.08
2026-07-22T00:18:21;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_knn;0.3;0;10;10;3;0;0;;;;0.6618;0.545072;0.14;0.22;9.94
2026-07-22T00:18:30;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_lof;0.3;0;10;10;3;1;1;;;;0.6768;0.56074;0.14;0.22;8.83
2026-07-22T00:18:39;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;0;10;10;3;0;0;;;;0.6618;0.545072;0.14;0.22;9.22
2026-07-22T00:18:48;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;1;10;10;0;2;0;0;0;0;0.7724;0.693749;0.2;0.48;7.83
2026-07-22T00:18:58;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;1;10;10;0;2;0;0;0;0;0.7714;0.692811;0.18;0.42;9.88
2026-07-22T00:19:06;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;3;3;1;2;3;0.7516;0.678308;0.18;0.44;7.03
2026-07-22T00:19:16;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;1;10;10;3;3;3;1;2;3;0.7654;0.682041;0.18;0.4;9.76
2026-07-22T00:19:23;VisA/macaroni1;B;dino;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.7516;0.678308;0.18;0.44;6.98
2026-07-22T00:19:33;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_knn;0.3;1;10;10;3;0;0;;;;0.724;0.643655;0.12;0.4;9.67
2026-07-22T00:19:40;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_lof;0.3;1;10;10;3;2;0;;;;0.7092;0.627376;0.14;0.36;7.65
2026-07-22T00:19:49;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;1;10;10;3;1;0;;;;0.713;0.637441;0.14;0.38;8.45
2026-07-22T00:19:59;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;2;10;10;0;0;0;0;0;0;0.7364;0.638953;0.16;0.34;9.37
2026-07-22T00:20:09;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;2;10;10;0;0;0;0;0;0;0.7364;0.638953;0.16;0.34;9.69
2026-07-22T00:20:18;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;2;2;1;2;3;0.6686;0.555776;0.12;0.24;7.64
2026-07-22T00:20:27;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;2;10;10;3;2;2;1;2;3;0.677;0.571469;0.1;0.28;9.5
2026-07-22T00:20:34;VisA/macaroni1;B;dino;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.6932;0.57809;0.16;0.18;6.95
2026-07-22T00:20:42;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_knn;0.3;2;10;10;3;2;1;;;;0.6838;0.56026;0.14;0.22;7.57
2026-07-22T00:20:50;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_lof;0.3;2;10;10;3;2;1;;;;0.6838;0.56026;0.14;0.22;7.7
2026-07-22T00:20:58;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;2;10;10;3;1;1;;;;0.6884;0.567633;0.14;0.28;8.51
2026-07-22T00:21:09;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;3;10;10;0;0;0;0;0;0;0.7544;0.677045;0.2;0.38;9.37
2026-07-22T00:21:18;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;3;10;10;0;0;0;0;0;0;0.7544;0.677045;0.2;0.38;9.85
2026-07-22T00:21:28;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;1;1;2;0.6884;0.561605;0.14;0.22;8.49
2026-07-22T00:21:38;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;3;10;10;3;1;1;1;1;2;0.697;0.583956;0.1;0.26;9.58
2026-07-22T00:21:44;VisA/macaroni1;B;dino;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.712;0.633691;0.22;0.34;6.7
2026-07-22T00:21:53;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_knn;0.3;3;10;10;3;1;0;;;;0.6578;0.524049;0.1;0.2;8.31
2026-07-22T00:22:01;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_lof;0.3;3;10;10;3;1;0;;;;0.6578;0.524049;0.1;0.2;8.43
2026-07-22T00:22:10;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;3;10;10;3;1;0;;;;0.6578;0.524049;0.1;0.2;8.38
2026-07-22T00:22:19;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;4;10;10;0;1;0;0;0;0;0.7506;0.627335;0.1;0.28;8.62
2026-07-22T00:22:29;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;4;10;10;0;1;0;0;0;0;0.7558;0.625778;0.1;0.28;9.57
2026-07-22T00:22:37;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;3;3;1;2;3;0.7372;0.624196;0.16;0.34;6.9
2026-07-22T00:22:46;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;4;10;10;3;3;3;1;2;3;0.7498;0.631242;0.1;0.28;9.62
2026-07-22T00:22:53;VisA/macaroni1;B;dino;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.7372;0.624196;0.16;0.34;6.8
2026-07-22T00:23:03;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_knn;0.3;4;10;10;3;0;0;;;;0.6822;0.550985;0.08;0.18;9.41
2026-07-22T00:23:10;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_lof;0.3;4;10;10;3;2;0;;;;0.657;0.519728;0.14;0.14;7.75
2026-07-22T00:23:20;VisA/macaroni1;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;4;10;10;3;0;0;;;;0.6822;0.550985;0.08;0.18;9.55
2026-07-22T00:23:23;VisA/macaroni1;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;1;1;;;;0.7446;0.626835;0.1;0.26;1.09
2026-07-22T00:23:23;VisA/macaroni1;B;clip;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.774;0.664541;0.12;0.36;0.77
2026-07-22T00:23:24;VisA/macaroni1;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;3;3;;;;0.7806;0.710492;0.26;0.44;0.81
